cylinders,displacement,horsepower,weight,acceleration,model,origin,class,cylinders0displacement0horsepower0weight0acceleration0model0origin0class3,cylinders0displacement0horsepower0weight0acceleration0model0origin1class2,cylinders0displacement0horsepower0weight0acceleration0model0origin2class1,cylinders0displacement0horsepower0weight0acceleration0model0origin3class0,cylinders0displacement0horsepower0weight0acceleration0model1origin0class2,cylinders0displacement0horsepower0weight0acceleration0model1origin1class1,cylinders0displacement0horsepower0weight0acceleration0model1origin2class0,cylinders0displacement0horsepower0weight0acceleration0model2origin0class1,cylinders0displacement0horsepower0weight0acceleration0model2origin1class0,cylinders0displacement0horsepower0weight0acceleration0model3origin0class0,cylinders0displacement0horsepower0weight0acceleration1model0origin0class2,cylinders0displacement0horsepower0weight0acceleration1model0origin1class1,cylinders0displacement0horsepower0weight0acceleration1model0origin2class0,cylinders0displacement0horsepower0weight0acceleration1model1origin0class1,cylinders0displacement0horsepower0weight0acceleration1model1origin1class0,cylinders0displacement0horsepower0weight0acceleration1model2origin0class0,cylinders0displacement0horsepower0weight0acceleration2model0origin0class1,cylinders0displacement0horsepower0weight0acceleration2model0origin1class0,cylinders0displacement0horsepower0weight0acceleration2model1origin0class0,cylinders0displacement0horsepower0weight0acceleration3model0origin0class0,cylinders0displacement0horsepower0weight1acceleration0model0origin0class2,cylinders0displacement0horsepower0weight1acceleration0model0origin1class1,cylinders0displacement0horsepower0weight1acceleration0model0origin2class0,cylinders0displacement0horsepower0weight1acceleration0model1origin0class1,cylinders0displacement0horsepower0weight1acceleration0model1origin1class0,cylinders0displacement0horsepower0weight1acceleration0model2origin0class0,cylinders0displacement0horsepower0weight1acceleration1model0origin0class1,cylinders0displacement0horsepower0weight1acceleration1model0origin1class0,cylinders0displacement0horsepower0weight1acceleration1model1origin0class0,cylinders0displacement0horsepower0weight1acceleration2model0origin0class0,cylinders0displacement0horsepower0weight2acceleration0model0origin0class1,cylinders0displacement0horsepower0weight2acceleration0model0origin1class0,cylinders0displacement0horsepower0weight2acceleration0model1origin0class0,cylinders0displacement0horsepower0weight2acceleration1model0origin0class0,cylinders0displacement0horsepower0weight3acceleration0model0origin0class0,cylinders0displacement0horsepower1weight0acceleration0model0origin0class2,cylinders0displacement0horsepower1weight0acceleration0model0origin1class1,cylinders0displacement0horsepower1weight0acceleration0model0origin2class0,cylinders0displacement0horsepower1weight0acceleration0model1origin0class1,cylinders0displacement0horsepower1weight0acceleration0model1origin1class0,cylinders0displacement0horsepower1weight0acceleration0model2origin0class0,cylinders0displacement0horsepower1weight0acceleration1model0origin0class1,cylinders0displacement0horsepower1weight0acceleration1model0origin1class0,cylinders0displacement0horsepower1weight0acceleration1model1origin0class0,cylinders0displacement0horsepower1weight0acceleration2model0origin0class0,cylinders0displacement0horsepower1weight1acceleration0model0origin0class1,cylinders0displacement0horsepower1weight1acceleration0model0origin1class0,cylinders0displacement0horsepower1weight1acceleration0model1origin0class0,cylinders0displacement0horsepower1weight1acceleration1model0origin0class0,cylinders0displacement0horsepower1weight2acceleration0model0origin0class0,cylinders0displacement0horsepower2weight0acceleration0model0origin0class1,cylinders0displacement0horsepower2weight0acceleration0model0origin1class0,cylinders0displacement0horsepower2weight0acceleration0model1origin0class0,cylinders0displacement0horsepower2weight0acceleration1model0origin0class0,cylinders0displacement0horsepower2weight1acceleration0model0origin0class0,cylinders0displacement0horsepower3weight0acceleration0model0origin0class0,cylinders0displacement1horsepower0weight0acceleration0model0origin0class2,cylinders0displacement1horsepower0weight0acceleration0model0origin1class1,cylinders0displacement1horsepower0weight0acceleration0model0origin2class0,cylinders0displacement1horsepower0weight0acceleration0model1origin0class1,cylinders0displacement1horsepower0weight0acceleration0model1origin1class0,cylinders0displacement1horsepower0weight0acceleration0model2origin0class0,cylinders0displacement1horsepower0weight0acceleration1model0origin0class1,cylinders0displacement1horsepower0weight0acceleration1model0origin1class0,cylinders0displacement1horsepower0weight0acceleration1model1origin0class0,cylinders0displacement1horsepower0weight0acceleration2model0origin0class0,cylinders0displacement1horsepower0weight1acceleration0model0origin0class1,cylinders0displacement1horsepower0weight1acceleration0model0origin1class0,cylinders0displacement1horsepower0weight1acceleration0model1origin0class0,cylinders0displacement1horsepower0weight1acceleration1model0origin0class0,cylinders0displacement1horsepower0weight2acceleration0model0origin0class0,cylinders0displacement1horsepower1weight0acceleration0model0origin0class1,cylinders0displacement1horsepower1weight0acceleration0model0origin1class0,cylinders0displacement1horsepower1weight0acceleration0model1origin0class0,cylinders0displacement1horsepower1weight0acceleration1model0origin0class0,cylinders0displacement1horsepower1weight1acceleration0model0origin0class0,cylinders0displacement1horsepower2weight0acceleration0model0origin0class0,cylinders0displacement2horsepower0weight0acceleration0model0origin0class1,cylinders0displacement2horsepower0weight0acceleration0model0origin1class0,cylinders0displacement2horsepower0weight0acceleration0model1origin0class0,cylinders0displacement2horsepower0weight0acceleration1model0origin0class0,cylinders0displacement2horsepower0weight1acceleration0model0origin0class0,cylinders0displacement2horsepower1weight0acceleration0model0origin0class0,cylinders0displacement3horsepower0weight0acceleration0model0origin0class0,cylinders1displacement0horsepower0weight0acceleration0model0origin0class2,cylinders1displacement0horsepower0weight0acceleration0model0origin1class1,cylinders1displacement0horsepower0weight0acceleration0model0origin2class0,cylinders1displacement0horsepower0weight0acceleration0model1origin0class1,cylinders1displacement0horsepower0weight0acceleration0model1origin1class0,cylinders1displacement0horsepower0weight0acceleration0model2origin0class0,cylinders1displacement0horsepower0weight0acceleration1model0origin0class1,cylinders1displacement0horsepower0weight0acceleration1model0origin1class0,cylinders1displacement0horsepower0weight0acceleration1model1origin0class0,cylinders1displacement0horsepower0weight0acceleration2model0origin0class0,cylinders1displacement0horsepower0weight1acceleration0model0origin0class1,cylinders1displacement0horsepower0weight1acceleration0model0origin1class0,cylinders1displacement0horsepower0weight1acceleration0model1origin0class0,cylinders1displacement0horsepower0weight1acceleration1model0origin0class0,cylinders1displacement0horsepower0weight2acceleration0model0origin0class0,cylinders1displacement0horsepower1weight0acceleration0model0origin0class1,cylinders1displacement0horsepower1weight0acceleration0model0origin1class0,cylinders1displacement0horsepower1weight0acceleration0model1origin0class0,cylinders1displacement0horsepower1weight0acceleration1model0origin0class0,cylinders1displacement0horsepower1weight1acceleration0model0origin0class0,cylinders1displacement0horsepower2weight0acceleration0model0origin0class0,cylinders1displacement1horsepower0weight0acceleration0model0origin0class1,cylinders1displacement1horsepower0weight0acceleration0model0origin1class0,cylinders1displacement1horsepower0weight0acceleration0model1origin0class0,cylinders1displacement1horsepower0weight0acceleration1model0origin0class0,cylinders1displacement1horsepower0weight1acceleration0model0origin0class0,cylinders1displacement1horsepower1weight0acceleration0model0origin0class0,cylinders1displacement2horsepower0weight0acceleration0model0origin0class0,cylinders2displacement0horsepower0weight0acceleration0model0origin0class1,cylinders2displacement0horsepower0weight0acceleration0model0origin1class0,cylinders2displacement0horsepower0weight0acceleration0model1origin0class0,cylinders2displacement0horsepower0weight0acceleration1model0origin0class0,cylinders2displacement0horsepower0weight1acceleration0model0origin0class0,cylinders2displacement0horsepower1weight0acceleration0model0origin0class0,cylinders2displacement1horsepower0weight0acceleration0model0origin0class0,cylinders3displacement0horsepower0weight0acceleration0model0origin0class0
8,307,130,3504,12,70,1,18,5832.0,324.0,18.0,1.0,22680.0,1260.0,70.0,88200.0,4900.0,343000.0,3888.0,216.0,12.0,15120.0,840.0,58800.0,2592.0,144.0,10080.0,1728.0,1135296.0,63072.0,3504.0,4415040.0,245280.0,1.71696E7,756864.0,42048.0,2943360.0,504576.0,2.21004288E8,1.2278016E7,8.5946112E8,1.47336192E8,4.3022168064E10,42120.0,2340.0,130.0,163800.0,9100.0,637000.0,28080.0,1560.0,109200.0,18720.0,8199360.0,455520.0,3.18864E7,5466240.0,1.59614208E9,304200.0,16900.0,1183000.0,202800.0,5.92176E7,2197000.0,99468.0,5526.0,307.0,386820.0,21490.0,1504300.0,66312.0,3684.0,257880.0,44208.0,1.9363104E7,1075728.0,7.530096E7,1.2908736E7,3.769350912E9,718380.0,39910.0,2793700.0,478920.0,1.3984464E8,5188300.0,1696482.0,94249.0,6597430.0,1130988.0,3.30248496E8,1.225237E7,2.8934443E7,2592.0,144.0,8.0,10080.0,560.0,39200.0,1728.0,96.0,6720.0,1152.0,504576.0,28032.0,1962240.0,336384.0,9.8224128E7,18720.0,1040.0,72800.0,12480.0,3644160.0,135200.0,44208.0,2456.0,171920.0,29472.0,8605824.0,319280.0,753992.0,1152.0,64.0,4480.0,768.0,224256.0,8320.0,19648.0,512.0
8,350,165,3693,11.5,70,1,15,3375.0,225.0,15.0,1.0,15750.0,1050.0,70.0,73500.0,4900.0,343000.0,2587.5,172.5,11.5,12075.0,805.0,56350.0,1983.75,132.25,9257.5,1520.875,830925.0,55395.0,3693.0,3877650.0,258510.0,1.80957E7,637042.5,42469.5,2972865.0,488399.25,2.04573735E8,1.3638249E7,9.5467743E8,1.568398635E8,5.0366053557E10,37125.0,2475.0,165.0,173250.0,11550.0,808500.0,28462.5,1897.5,132825.0,21821.25,9140175.0,609345.0,4.265415E7,7007467.5,2.250311085E9,408375.0,27225.0,1905750.0,313087.5,1.00541925E8,4492125.0,78750.0,5250.0,350.0,367500.0,24500.0,1715000.0,60375.0,4025.0,281750.0,46287.5,1.938825E7,1292550.0,9.04785E7,1.4864325E7,4.77338715E9,866250.0,57750.0,4042500.0,664125.0,2.1327075E8,9528750.0,1837500.0,122500.0,8575000.0,1408750.0,4.523925E8,2.02125E7,4.2875E7,1800.0,120.0,8.0,8400.0,560.0,39200.0,1380.0,92.0,6440.0,1058.0,443160.0,29544.0,2068080.0,339756.0,1.09105992E8,19800.0,1320.0,92400.0,15180.0,4874760.0,217800.0,42000.0,2800.0,196000.0,32200.0,1.03404E7,462000.0,980000.0,960.0,64.0,4480.0,736.0,236352.0,10560.0,22400.0,512.0
8,318,150,3436,11,70,1,18,5832.0,324.0,18.0,1.0,22680.0,1260.0,70.0,88200.0,4900.0,343000.0,3564.0,198.0,11.0,13860.0,770.0,53900.0,2178.0,121.0,8470.0,1331.0,1113264.0,61848.0,3436.0,4329360.0,240520.0,1.68364E7,680328.0,37796.0,2645720.0,415756.0,2.12509728E8,1.1806096E7,8.2642672E8,1.29867056E8,4.0565745856E10,48600.0,2700.0,150.0,189000.0,10500.0,735000.0,29700.0,1650.0,115500.0,18150.0,9277200.0,515400.0,3.6078E7,5669400.0,1.7709144E9,405000.0,22500.0,1575000.0,247500.0,7.731E7,3375000.0,103032.0,5724.0,318.0,400680.0,22260.0,1558200.0,62964.0,3498.0,244860.0,38478.0,1.9667664E7,1092648.0,7.648536E7,1.2019128E7,3.754338528E9,858600.0,47700.0,3339000.0,524700.0,1.638972E8,7155000.0,1820232.0,101124.0,7078680.0,1112364.0,3.47462064E8,1.51686E7,3.2157432E7,2592.0,144.0,8.0,10080.0,560.0,39200.0,1584.0,88.0,6160.0,968.0,494784.0,27488.0,1924160.0,302368.0,9.4448768E7,21600.0,1200.0,84000.0,13200.0,4123200.0,180000.0,45792.0,2544.0,178080.0,27984.0,8741184.0,381600.0,808992.0,1152.0,64.0,4480.0,704.0,219904.0,9600.0,20352.0,512.0
8,304,150,3433,12,70,1,16,4096.0,256.0,16.0,1.0,17920.0,1120.0,70.0,78400.0,4900.0,343000.0,3072.0,192.0,12.0,13440.0,840.0,58800.0,2304.0,144.0,10080.0,1728.0,878848.0,54928.0,3433.0,3844960.0,240310.0,1.68217E7,659136.0,41196.0,2883720.0,494352.0,1.88567824E8,1.1785489E7,8.2498423E8,1.41425868E8,4.0459583737E10,38400.0,2400.0,150.0,168000.0,10500.0,735000.0,28800.0,1800.0,126000.0,21600.0,8239200.0,514950.0,3.60465E7,6179400.0,1.76782335E9,360000.0,22500.0,1575000.0,270000.0,7.72425E7,3375000.0,77824.0,4864.0,304.0,340480.0,21280.0,1489600.0,58368.0,3648.0,255360.0,43776.0,1.6698112E7,1043632.0,7.305424E7,1.2523584E7,3.582788656E9,729600.0,45600.0,3192000.0,547200.0,1.565448E8,6840000.0,1478656.0,92416.0,6469120.0,1108992.0,3.17264128E8,1.38624E7,2.8094464E7,2048.0,128.0,8.0,8960.0,560.0,39200.0,1536.0,96.0,6720.0,1152.0,439424.0,27464.0,1922480.0,329568.0,9.4283912E7,19200.0,1200.0,84000.0,14400.0,4119600.0,180000.0,38912.0,2432.0,170240.0,29184.0,8349056.0,364800.0,739328.0,1024.0,64.0,4480.0,768.0,219712.0,9600.0,19456.0,512.0
8,302,140,3449,10.5,70,1,17,4913.0,289.0,17.0,1.0,20230.0,1190.0,70.0,83300.0,4900.0,343000.0,3034.5,178.5,10.5,12495.0,735.0,51450.0,1874.25,110.25,7717.5,1157.625,996761.0,58633.0,3449.0,4104310.0,241430.0,1.69001E7,615646.5,36214.5,2535015.0,380252.25,2.02225217E8,1.1895601E7,8.3269207E8,1.249038105E8,4.1027927849E10,40460.0,2380.0,140.0,166600.0,9800.0,686000.0,24990.0,1470.0,102900.0,15435.0,8208620.0,482860.0,3.38002E7,5070030.0,1.66538414E9,333200.0,19600.0,1372000.0,205800.0,6.76004E7,2744000.0,87278.0,5134.0,302.0,359380.0,21140.0,1479800.0,53907.0,3171.0,221970.0,33295.5,1.7707166E7,1041598.0,7.291186E7,1.0936779E7,3.592471502E9,718760.0,42280.0,2959600.0,443940.0,1.4582372E8,5919200.0,1550468.0,91204.0,6384280.0,957642.0,3.14562596E8,1.276856E7,2.7543608E7,2312.0,136.0,8.0,9520.0,560.0,39200.0,1428.0,84.0,5880.0,882.0,469064.0,27592.0,1931440.0,289716.0,9.5164808E7,19040.0,1120.0,78400.0,11760.0,3862880.0,156800.0,41072.0,2416.0,169120.0,25368.0,8332784.0,338240.0,729632.0,1088.0,64.0,4480.0,672.0,220736.0,8960.0,19328.0,512.0
8,429,198,4341,10,70,1,15,3375.0,225.0,15.0,1.0,15750.0,1050.0,70.0,73500.0,4900.0,343000.0,2250.0,150.0,10.0,10500.0,700.0,49000.0,1500.0,100.0,7000.0,1000.0,976725.0,65115.0,4341.0,4558050.0,303870.0,2.12709E7,651150.0,43410.0,3038700.0,434100.0,2.82664215E8,1.8844281E7,1.31909967E9,1.8844281E8,8.1803023821E10,44550.0,2970.0,198.0,207900.0,13860.0,970200.0,29700.0,1980.0,138600.0,19800.0,1.289277E7,859518.0,6.016626E7,8595180.0,3.731167638E9,588060.0,39204.0,2744280.0,392040.0,1.70184564E8,7762392.0,96525.0,6435.0,429.0,450450.0,30030.0,2102100.0,64350.0,4290.0,300300.0,42900.0,2.7934335E7,1862289.0,1.3036023E8,1.862289E7,8.084196549E9,1274130.0,84942.0,5945940.0,849420.0,3.68733222E8,1.6818516E7,2760615.0,184041.0,1.288287E7,1840410.0,7.98921981E8,3.6440118E7,7.8953589E7,1800.0,120.0,8.0,8400.0,560.0,39200.0,1200.0,80.0,5600.0,800.0,520920.0,34728.0,2430960.0,347280.0,1.50754248E8,23760.0,1584.0,110880.0,15840.0,6876144.0,313632.0,51480.0,3432.0,240240.0,34320.0,1.4898312E7,679536.0,1472328.0,960.0,64.0,4480.0,640.0,277824.0,12672.0,27456.0,512.0
8,454,220,4354,9,70,1,14,2744.0,196.0,14.0,1.0,13720.0,980.0,70.0,68600.0,4900.0,343000.0,1764.0,126.0,9.0,8820.0,630.0,44100.0,1134.0,81.0,5670.0,729.0,853384.0,60956.0,4354.0,4266920.0,304780.0,2.13346E7,548604.0,39186.0,2743020.0,352674.0,2.65402424E8,1.8957316E7,1.32701212E9,1.70615844E8,8.2540153864E10,43120.0,3080.0,220.0,215600.0,15400.0,1078000.0,27720.0,1980.0,138600.0,17820.0,1.341032E7,957880.0,6.70516E7,8620920.0,4.17060952E9,677600.0,48400.0,3388000.0,435600.0,2.107336E8,1.0648E7,88984.0,6356.0,454.0,444920.0,31780.0,2224600.0,57204.0,4086.0,286020.0,36774.0,2.7674024E7,1976716.0,1.3837012E8,1.7790444E7,8.606621464E9,1398320.0,99880.0,6991600.0,898920.0,4.3487752E8,2.19736E7,2885624.0,206116.0,1.442812E7,1855044.0,8.97429064E8,4.534552E7,9.3576664E7,1568.0,112.0,8.0,7840.0,560.0,39200.0,1008.0,72.0,5040.0,648.0,487648.0,34832.0,2438240.0,313488.0,1.51658528E8,24640.0,1760.0,123200.0,15840.0,7663040.0,387200.0,50848.0,3632.0,254240.0,32688.0,1.5813728E7,799040.0,1648928.0,896.0,64.0,4480.0,576.0,278656.0,14080.0,29056.0,512.0
8,440,215,4312,8.5,70,1,14,2744.0,196.0,14.0,1.0,13720.0,980.0,70.0,68600.0,4900.0,343000.0,1666.0,119.0,8.5,8330.0,595.0,41650.0,1011.5,72.25,5057.5,614.125,845152.0,60368.0,4312.0,4225760.0,301840.0,2.11288E7,513128.0,36652.0,2565640.0,311542.0,2.60306816E8,1.8593344E7,1.30153408E9,1.58043424E8,8.0174499328E10,42140.0,3010.0,215.0,210700.0,15050.0,1053500.0,25585.0,1827.5,127925.0,15533.75,1.297912E7,927080.0,6.48956E7,7880180.0,3.99756896E9,647150.0,46225.0,3235750.0,392912.5,1.993222E8,9938375.0,86240.0,6160.0,440.0,431200.0,30800.0,2156000.0,52360.0,3740.0,261800.0,31790.0,2.656192E7,1897280.0,1.328096E8,1.612688E7,8.18107136E9,1324400.0,94600.0,6622000.0,804100.0,4.079152E8,2.0339E7,2710400.0,193600.0,1.3552E7,1645600.0,8.348032E8,4.1624E7,8.5184E7,1568.0,112.0,8.0,7840.0,560.0,39200.0,952.0,68.0,4760.0,578.0,482944.0,34496.0,2414720.0,293216.0,1.48746752E8,24080.0,1720.0,120400.0,14620.0,7416640.0,369800.0,49280.0,3520.0,246400.0,29920.0,1.517824E7,756800.0,1548800.0,896.0,64.0,4480.0,544.0,275968.0,13760.0,28160.0,512.0
8,455,225,4425,10,70,1,14,2744.0,196.0,14.0,1.0,13720.0,980.0,70.0,68600.0,4900.0,343000.0,1960.0,140.0,10.0,9800.0,700.0,49000.0,1400.0,100.0,7000.0,1000.0,867300.0,61950.0,4425.0,4336500.0,309750.0,2.16825E7,619500.0,44250.0,3097500.0,442500.0,2.7412875E8,1.9580625E7,1.37064375E9,1.9580625E8,8.6644265625E10,44100.0,3150.0,225.0,220500.0,15750.0,1102500.0,31500.0,2250.0,157500.0,22500.0,1.393875E7,995625.0,6.969375E7,9956250.0,4.405640625E9,708750.0,50625.0,3543750.0,506250.0,2.24015625E8,1.1390625E7,89180.0,6370.0,455.0,445900.0,31850.0,2229500.0,63700.0,4550.0,318500.0,45500.0,2.818725E7,2013375.0,1.4093625E8,2.013375E7,8.909184375E9,1433250.0,102375.0,7166250.0,1023750.0,4.53009375E8,2.3034375E7,2898350.0,207025.0,1.449175E7,2070250.0,9.16085625E8,4.6580625E7,9.4196375E7,1568.0,112.0,8.0,7840.0,560.0,39200.0,1120.0,80.0,5600.0,800.0,495600.0,35400.0,2478000.0,354000.0,1.56645E8,25200.0,1800.0,126000.0,18000.0,7965000.0,405000.0,50960.0,3640.0,254800.0,36400.0,1.6107E7,819000.0,1656200.0,896.0,64.0,4480.0,640.0,283200.0,14400.0,29120.0,512.0
8,390,190,3850,8.5,70,1,15,3375.0,225.0,15.0,1.0,15750.0,1050.0,70.0,73500.0,4900.0,343000.0,1912.5,127.5,8.5,8925.0,595.0,41650.0,1083.75,72.25,5057.5,614.125,866250.0,57750.0,3850.0,4042500.0,269500.0,1.8865E7,490875.0,32725.0,2290750.0,278162.5,2.223375E8,1.48225E7,1.037575E9,1.2599125E8,5.7066625E10,42750.0,2850.0,190.0,199500.0,13300.0,931000.0,24225.0,1615.0,113050.0,13727.5,1.09725E7,731500.0,5.1205E7,6217750.0,2.816275E9,541500.0,36100.0,2527000.0,306850.0,1.38985E8,6859000.0,87750.0,5850.0,390.0,409500.0,27300.0,1911000.0,49725.0,3315.0,232050.0,28177.5,2.25225E7,1501500.0,1.05105E8,1.276275E7,5.780775E9,1111500.0,74100.0,5187000.0,629850.0,2.85285E8,1.4079E7,2281500.0,152100.0,1.0647E7,1292850.0,5.85585E8,2.8899E7,5.9319E7,1800.0,120.0,8.0,8400.0,560.0,39200.0,1020.0,68.0,4760.0,578.0,462000.0,30800.0,2156000.0,261800.0,1.1858E8,22800.0,1520.0,106400.0,12920.0,5852000.0,288800.0,46800.0,3120.0,218400.0,26520.0,1.2012E7,592800.0,1216800.0,960.0,64.0,4480.0,544.0,246400.0,12160.0,24960.0,512.0
